polar bear gene ID	BK_SAMN01057691	BK_SRR7813602	BB_SRR7758718	BB_SAMN02256313	BB_SAMN02256315	BB_SAMN02256316	BB_SAMN02256317	BB_SAMN02256318	BB_SAMN02256319	BB_SAMN02256320	BB_SAMN02256321	BB_SAMN02256322	PB_SAMN02261811	PB_SAMN02261819	PB_SAMN02261821	PB_SAMN02261826	PB_SAMN02261840	PB_SAMN02261845	PB_SAMN02261851	PB_SAMN02261853	PB_SAMN02261854	PB_SAMN02261856	PB_SAMN02261858	PB_SAMN02261865	PB_SAMN02261868	PB_SAMN02261870	PB_SAMN02261871	PB_SAMN02261878	PB_SAMN02261880
Uma_R001048	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001049	3	3	2	2	2	2	2	3	2	2	2	3	2	3	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001050	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001051	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2
Uma_R001053	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001054	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001055	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001056	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001057	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001058	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001059	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001060	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001061	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001062	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R001063	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1
Uma_R001064	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001065	3	2	2	2	2	3	2	3	2	2	3	2	2	2	2	2	2	2	3	2	1	2	2	2	2	2	2	2	2
Uma_R001066	2	2	1	3	2	3	2	3	3	3	2	3	3	2	3	3	2	2	2	2	2	2	2	3	3	3	2	2	2
Uma_R001067	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001068	3	3	2	2	2	3	3	3	3	2	2	3	3	3	3	2	2	2	2	3	2	2	3	2	3	3	3	2	2
Uma_R001069	3	2	2	2	2	2	2	3	2	2	2	3	3	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001070	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001071	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001072	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001073	3	2	2	2	2	2	2	2	3	3	2	3	2	2	2	3	2	2	2	2	2	2	3	3	2	2	2	3	2
Uma_R001074	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001075	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001076	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001077	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001078	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001079	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001080	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R001081	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R001082	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001083	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001084	3	3	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001085	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001086	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R001087	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001088	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001089	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001091	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
Uma_R001092	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	2	2
Uma_R001093	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001094	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001095	3	2	2	2	2	2	2	1	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	1	2	1	2	2	1
Uma_R001096	3	2	2	2	2	3	2	3	2	2	2	3	3	3	3	3	2	2	2	2	1	2	2	2	2	2	2	2	2
Uma_R001097	3	3	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	3	1	2	2	2	2	2	2	2	2
Uma_R001098	3	3	2	2	2	2	2	3	3	2	2	3	3	2	4	3	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001099	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001101	3	3	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001102	3	3	2	3	2	2	3	3	2	2	2	3	3	2	3	2	2	2	2	3	2	2	2	2	3	3	3	2	2
Uma_R001103	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001104	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001105	3	3	2	3	2	2	2	3	3	2	2	3	3	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001106	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001107	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001108	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001109	1	2	2	2	3	2	1	2	3	2	2	2	2	1	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2
Uma_R001110	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	1	2	2	1	2	2	2	2	1	1	2	2	2
Uma_R001111	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	2	2
Uma_R001112	2	2	2	1	2	1	1	2	2	2	2	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2
Uma_R001115	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R001116	3	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001117	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001118	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R001119	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	2	2
Uma_R001120	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2
Uma_R001121	1	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001122	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001123	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R001124	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
Uma_R001125	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2
Uma_R001126	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001127	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001128	3	2	3	3	2	2	2	2	3	2	4	1	2	2	3	3	3	3	3	2	3	3	3	3	2	2	3	4	4
Uma_R001129	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001130	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R001131	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	3	3	2	3	2	2	3	3	3
Uma_R001132	3	3	4	3	3	3	2	2	3	2	2	2	2	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3
Uma_R001133	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R001134	3	3	2	2	2	3	2	4	3	2	2	3	3	2	3	3	2	3	2	2	3	3	2	2	3	2	2	3	3
Uma_R001135	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2
Uma_R001137	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001138	3	3	2	2	2	3	2	3	3	2	2	3	3	3	3	3	2	2	2	3	2	2	2	2	3	3	2	2	2
Uma_R001139	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001140	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001141	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001142	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	2	2
Uma_R001143	1	2	2	1	2	1	1	1	2	2	2	1	2	1	1	2	2	2	2	1	3	2	2	2	1	2	2	3	2
Uma_R001144	1	1	34	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	2	2	2
Uma_R001145	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	3	3
Uma_R001146	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2
Uma_R001147	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R001148	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001149	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R001150	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001151	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001153	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001154	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001155	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001156	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001157	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001159	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	3	2	2	2	2	3	3	2	2	2	3	2	2	2
Uma_R001160	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	3	2	2	2	3	3	3	2	3	3	3	3	3
Uma_R001161	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001162	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001163	3	3	2	2	2	2	2	3	2	2	2	3	3	3	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001164	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R001165	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2
Uma_R001166	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001167	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001169	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001170	0	1	2	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	2	2	2	2	2	2	1	1	2	2	2
Uma_R001171	1	2	3	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2
Uma_R001172	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001173	2	1	2	2	2	1	2	2	2	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2
Uma_R001174	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001175	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001176	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1
Uma_R001177	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001178	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001179	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001180	2	2	3	1	2	2	2	2	1	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001181	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001183	1	2	2	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001184	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001185	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001186	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001187	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001188	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001189	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001190	3	3	2	2	2	2	2	3	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001191	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001192	3	3	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001193	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001194	0	1	2	1	2	1	1	1	1	2	2	1	1	1	0	1	1	1	2	1	2	2	2	2	1	1	2	2	2
Uma_R001195	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001196	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001197	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001198	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2
Uma_R001199	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001200	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001201	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	2	2	2
Uma_R001202	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001203	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001204	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R001205	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001206	2	2	1	2	3	2	2	2	2	2	3	2	2	2	2	2	3	2	3	2	2	2	2	3	2	1	3	3	2
Uma_R001207	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001208	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001209	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001210	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001211	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001212	1	1	2	2	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
Uma_R001213	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001214	3	3	2	2	2	3	3	3	3	2	2	3	2	2	3	3	3	3	3	3	2	2	2	2	3	3	2	3	2
Uma_R001215	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001216	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001217	2	2	2	2	2	3	3	4	2	3	2	3	3	2	3	3	3	2	3	3	2	2	2	2	3	2	2	2	2
Uma_R001218	1	2	1	0	1	1	1	1	0	1	0	1	2	2	3	2	2	2	1	2	1	2	1	2	1	2	1	1	2
Uma_R001219	1	2	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	1	2	1	2	2	2	2	1	1	2	2	1
Uma_R001220	1	2	3	1	1	2	1	1	2	2	1	2	1	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2
Uma_R001221	1	1	2	2	3	2	2	1	2	2	3	2	2	2	2	3	2	3	3	2	3	2	2	3	3	2	2	2	2
Uma_R001222	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2
Uma_R001224	3	2	2	3	2	3	3	3	3	2	2	3	2	2	3	3	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001225	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001226	3	3	2	2	2	2	2	3	2	2	2	3	3	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001227	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001228	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R001229	3	3	2	2	2	2	2	3	3	2	2	3	3	2	3	3	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001230	3	3	2	2	2	3	2	3	3	2	2	3	3	2	4	3	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R001231	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001232	2	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001233	3	2	2	2	2	3	2	3	3	2	2	3	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001234	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	1
Uma_R001235	1	2	3	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1
Uma_R001236	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001237	2	2	2	2	2	2	2	3	3	3	2	3	3	2	3	2	2	3	3	2	2	2	3	2	2	2	2	2	3
Uma_R001238	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001239	0	2	3	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2
Uma_R001240	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001241	3	3	3	3	3	2	2	3	3	2	3	2	2	2	2	3	3	3	3	2	3	3	4	3	2	2	3	4	3
Uma_R001242	3	3	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001243	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001244	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001245	3	2	2	3	3	3	3	3	3	3	2	3	2	2	3	2	3	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R001246	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001247	1	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2
Uma_R001248	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2
Uma_R001249	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R001250	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001251	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001252	3	2	2	2	2	2	2	3	2	2	2	2	3	3	3	2	2	2	2	2	1	1	2	2	2	2	2	2	2
Uma_R001253	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	3	2	2	3	2	2	2	3	3	3	2	2	3
Uma_R001254	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001255	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	3	2	2	2	2	2	2	2	2
Uma_R001256	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001257	1	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2
Uma_R001258	1	2	2	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	1	2	2
Uma_R001259	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001260	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001261	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0
Uma_R001262	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001263	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001264	3	2	2	2	3	2	2	3	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R001265	1	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
